CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,AGE,YEARS_EMPLOYED
1,1,0,0,315000.0,4,1,1,1,1,0,1,1,17,2.0,0,56,30
1,1,1,1,270000.0,0,1,2,1,1,0,0,1,6,2.0,0,41,0
0,0,0,0,157500.0,4,4,3,2,1,0,0,0,8,1.0,0,23,0
0,1,1,2,180000.0,0,1,0,1,1,0,0,1,14,4.0,0,31,3
1,1,1,0,135000.0,0,1,1,1,1,1,0,1,8,2.0,0,32,9
0,1,1,0,112500.0,4,1,1,1,1,0,1,0,6,2.0,0,50,2
0,1,1,0,675000.0,1,1,1,1,1,0,0,0,17,2.0,0,59,0
0,0,1,0,103500.0,4,4,1,1,1,0,0,0,1,2.0,0,52,8
1,0,1,0,517500.0,0,1,3,1,1,0,0,0,3,1.0,0,29,0
0,0,0,0,135000.0,0,4,1,1,1,0,0,0,14,2.0,0,36,10
0,0,0,0,157500.0,4,1,1,1,1,0,0,0,14,2.0,0,31,8
0,0,1,0,166500.0,4,2,3,1,1,0,0,0,6,1.0,0,25,0
0,1,1,0,540000.0,0,1,2,1,1,0,1,1,17,1.0,0,53,0
1,0,1,1,135000.0,4,4,1,1,1,0,0,0,8,3.0,0,32,1
1,0,1,0,360000.0,0,2,0,1,1,0,0,0,10,2.0,0,45,7
1,0,0,0,157500.0,4,4,3,1,1,0,0,0,8,1.0,0,33,0
0,0,1,2,135000.0,0,3,0,5,1,1,0,0,14,4.0,1,27,5
0,0,1,2,135000.0,0,3,0,5,1,1,0,0,14,4.0,0,27,5
0,0,1,0,112500.0,4,1,0,1,1,0,0,0,3,2.0,0,28,1
0,0,1,0,900000.0,4,1,1,1,1,0,1,0,17,2.0,0,51,3
0,0,1,0,135000.0,4,4,1,4,1,0,0,0,8,2.0,0,39,7
0,0,1,0,166500.0,0,4,3,1,1,0,1,0,8,1.0,0,44,7
1,1,1,0,202500.0,4,4,1,1,1,0,0,0,8,2.0,0,40,3
1,0,1,0,54000.0,4,4,1,1,1,1,0,0,8,2.0,0,55,5
1,0,1,0,247500.0,0,1,4,1,1,0,1,0,8,1.0,0,42,6
1,0,1,0,148500.0,4,1,2,1,1,0,1,1,10,1.0,0,33,3
1,0,0,1,135000.0,4,4,1,1,1,0,0,0,9,3.0,0,34,6
0,0,1,1,225000.0,0,1,1,1,1,1,1,0,18,3.0,0,30,4
0,0,1,0,180000.0,4,4,1,1,1,1,1,0,17,2.0,0,60,2
1,1,1,2,171000.0,4,4,1,1,1,0,0,0,3,4.0,0,36,3
0,0,1,0,270000.0,2,4,1,1,1,1,1,0,18,2.0,0,55,3
0,0,0,1,112500.0,4,4,0,1,1,1,1,0,3,3.0,0,40,7
1,0,1,0,90000.0,4,4,3,1,1,1,0,0,8,1.0,0,24,2
1,1,0,0,306000.0,4,2,0,1,1,0,1,1,8,2.0,0,31,4
0,1,1,0,108000.0,4,4,2,1,1,0,0,1,1,1.0,0,47,2
1,1,1,2,112500.0,4,4,1,1,1,1,0,0,11,4.0,0,27,5
1,1,1,0,121500.0,0,4,1,1,1,1,1,0,4,2.0,0,52,9
0,1,0,1,67500.0,2,1,1,1,1,1,0,0,6,3.0,0,38,14
1,1,1,1,360000.0,0,2,1,1,1,1,1,0,10,3.0,0,24,4
0,0,1,0,94500.0,2,1,2,1,1,1,0,0,8,1.0,0,50,5
0,1,0,0,135000.0,4,1,1,1,1,1,1,0,17,2.0,0,34,4
1,1,1,0,450000.0,0,4,1,1,1,1,1,0,10,2.0,0,59,15
0,0,1,2,157500.0,2,4,1,1,1,0,0,1,3,4.0,0,38,6
0,0,1,0,225000.0,0,1,0,1,1,1,1,0,14,2.0,0,34,3
1,1,1,0,112500.0,4,4,1,1,1,1,1,0,8,2.0,0,30,5
0,0,1,1,112500.0,2,4,1,1,1,0,0,0,10,3.0,0,40,7
1,1,1,0,360000.0,4,1,1,1,1,1,1,0,10,2.0,0,51,14
0,0,1,0,157500.0,1,4,1,1,1,0,1,0,17,2.0,0,57,0
0,0,0,0,157500.0,0,4,1,1,1,1,1,0,14,2.0,0,28,4
0,0,1,0,112500.0,2,4,3,1,1,1,0,0,3,1.0,0,56,35
0,0,1,0,90000.0,4,4,1,1,1,1,0,0,8,2.0,0,33,1
1,0,0,0,180000.0,4,3,1,3,1,1,0,0,10,2.0,0,44,11
0,1,0,0,360000.0,0,2,1,1,1,1,1,0,10,2.0,0,44,4
0,1,0,0,72000.0,4,4,1,1,1,1,1,0,11,2.0,0,41,0
0,1,0,0,72000.0,4,4,1,1,1,1,1,0,11,2.0,1,41,0
1,1,0,2,202500.0,4,4,1,1,1,0,0,0,8,4.0,0,43,10
0,0,0,0,67500.0,1,3,1,1,1,0,1,0,17,2.0,0,62,0
0,0,0,0,135000.0,4,4,4,1,1,1,1,0,8,1.0,1,43,1
0,0,0,0,135000.0,4,4,4,1,1,1,1,0,8,1.0,0,43,1
1,0,0,0,180000.0,4,4,1,1,1,1,1,0,8,2.0,0,39,0
0,0,0,0,144000.0,1,4,1,1,1,0,1,0,17,2.0,0,56,0
0,0,0,2,112500.0,4,4,1,2,1,0,1,0,11,4.0,0,34,1
1,0,0,1,121500.0,4,4,1,1,1,1,0,0,4,3.0,0,36,3
0,0,0,0,27000.0,4,1,0,1,1,1,0,0,10,2.0,0,40,13
1,0,0,0,270000.0,4,1,1,4,1,1,1,0,10,2.0,0,47,1
0,0,0,0,94500.0,1,4,1,1,1,0,1,1,17,2.0,0,58,0
1,0,0,0,270000.0,4,4,0,1,1,1,0,0,2,2.0,0,56,1
0,0,0,0,270000.0,2,1,1,1,1,0,1,0,0,2.0,0,31,6
0,0,0,0,270000.0,2,1,1,1,1,0,1,0,0,2.0,1,31,6
1,1,0,0,162000.0,1,1,1,1,1,0,0,0,17,2.0,0,54,0
0,0,0,0,990000.0,2,1,1,1,1,1,1,0,3,2.0,0,62,6
0,1,0,2,112500.0,4,4,3,1,1,1,1,0,8,3.0,0,44,6
0,1,0,0,180000.0,1,1,2,1,1,0,0,0,17,1.0,0,64,0
0,0,0,0,135000.0,4,1,1,1,1,0,1,0,14,2.0,0,46,2
0,0,0,0,216000.0,4,4,2,1,1,1,0,0,1,1.0,0,54,1
0,0,0,0,112500.0,0,4,1,1,1,0,1,0,14,2.0,0,49,1
0,0,0,2,72000.0,0,4,1,1,1,1,0,0,14,4.0,0,34,6
1,1,0,2,157500.0,4,4,1,1,1,1,1,0,4,4.0,0,26,7
0,0,0,0,67500.0,0,4,1,1,1,0,0,0,14,2.0,0,46,15
0,0,0,0,162000.0,1,4,1,1,1,0,0,0,17,2.0,0,58,0
1,0,0,0,135000.0,4,4,1,1,1,1,1,0,8,2.0,0,36,1
0,0,0,0,121500.0,4,4,3,1,1,0,1,0,14,1.0,0,32,1
1,0,0,0,225000.0,4,4,1,1,1,1,0,0,8,2.0,0,57,32
0,0,0,0,112500.0,4,4,0,1,1,1,0,0,0,2.0,0,43,12
0,0,0,0,112500.0,4,4,0,1,1,1,0,0,0,2.0,1,43,12
1,0,0,0,117000.0,4,1,3,1,1,1,0,0,14,1.0,1,22,2
0,0,0,0,270000.0,0,4,1,1,1,1,1,0,2,2.0,0,54,1
0,0,0,0,121500.0,4,1,1,1,1,0,0,0,3,2.0,0,26,4
0,0,0,0,112500.0,4,1,3,0,1,1,1,0,3,1.0,0,35,1
1,0,0,0,180000.0,4,2,0,5,1,1,0,1,3,2.0,0,21,0
1,1,0,0,270000.0,4,4,0,1,1,1,0,0,3,2.0,0,50,1
0,0,0,0,270000.0,4,4,1,1,1,1,1,0,6,2.0,0,48,4
0,0,0,0,157500.0,0,1,1,1,1,1,1,0,8,2.0,0,46,3
1,0,0,0,225000.0,4,1,2,1,1,1,1,0,8,1.0,0,43,8
0,1,0,0,216000.0,0,1,1,2,1,0,0,1,17,2.0,0,29,4
0,0,0,0,135000.0,0,4,1,1,1,0,1,0,10,2.0,0,41,6
0,0,0,0,135000.0,0,4,1,1,1,0,1,0,10,2.0,1,41,6
1,0,0,1,157500.0,4,1,1,1,1,0,1,0,17,3.0,0,33,1
1,1,0,1,180000.0,4,4,0,1,1,0,0,0,4,3.0,0,54,20
0,0,0,0,135000.0,4,4,1,1,1,1,0,0,6,2.0,0,37,5
1,1,0,0,180000.0,4,1,1,1,1,1,0,1,10,2.0,0,28,8
0,0,0,0,157500.0,1,4,1,1,1,0,1,0,17,2.0,0,58,0
0,0,0,0,162000.0,0,4,1,1,1,1,0,0,3,2.0,0,37,11
0,0,0,0,90000.0,1,4,1,1,1,0,1,0,17,2.0,0,60,0
1,0,0,0,180000.0,4,4,1,1,1,0,1,0,16,2.0,0,36,4
1,1,0,0,180000.0,4,4,1,1,1,1,0,0,8,2.0,0,46,2
0,0,0,0,112500.0,1,4,3,1,1,0,0,0,17,1.0,0,60,0
1,0,0,0,112500.0,4,4,1,1,1,0,0,0,8,2.0,0,51,0
1,0,0,0,126000.0,4,3,1,1,1,1,1,0,17,2.0,0,53,15
1,1,0,0,315000.0,0,1,1,1,1,1,1,0,10,2.0,0,38,13
0,0,0,0,94500.0,4,1,1,1,1,0,0,0,16,2.0,0,46,0
1,1,0,0,135000.0,4,4,1,1,1,0,0,0,4,2.0,0,39,5
0,0,0,0,157500.0,0,4,1,2,1,1,1,0,14,2.0,0,29,3
0,1,0,0,112500.0,0,4,2,1,1,1,1,0,11,1.0,0,48,28
0,1,0,0,112500.0,0,4,2,1,1,1,1,0,11,1.0,1,48,28
1,1,0,0,157500.0,4,4,1,1,1,0,0,0,14,2.0,0,42,10
0,0,0,0,60750.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
0,0,0,0,76500.0,2,4,0,1,1,1,1,0,11,2.0,0,47,17
1,0,0,0,270000.0,4,4,1,1,1,1,1,0,8,2.0,0,43,19
0,0,0,0,76500.0,4,4,4,1,1,0,0,0,14,1.0,0,53,8
0,0,0,0,450000.0,1,4,1,2,1,0,0,0,17,2.0,0,58,0
0,1,0,0,202500.0,0,1,3,1,1,1,0,0,3,1.0,0,25,3
0,0,0,0,67500.0,4,4,1,1,1,0,0,0,17,2.0,0,50,15
0,0,0,0,171000.0,1,4,1,1,1,0,1,0,17,2.0,0,57,0
0,1,0,0,270000.0,4,4,1,1,1,1,0,0,6,2.0,0,38,18
0,0,0,0,112500.0,2,4,3,1,1,1,1,0,16,1.0,0,52,15
1,0,0,1,90000.0,4,4,1,1,1,1,1,0,17,3.0,0,29,5
1,1,0,0,157500.0,4,1,1,1,1,0,1,0,8,2.0,0,56,6
0,0,0,0,225000.0,2,4,1,5,1,0,1,0,11,2.0,0,33,0
0,1,0,0,112500.0,4,4,1,1,1,0,0,0,8,2.0,0,28,9
0,1,0,1,225000.0,0,4,3,1,1,1,0,0,12,2.0,0,34,4
0,1,0,2,135000.0,2,1,1,1,1,1,0,0,3,4.0,0,36,6
0,0,0,1,157500.0,4,4,1,1,1,1,1,0,8,3.0,0,26,4
0,0,0,0,450000.0,4,1,1,1,1,0,0,0,14,2.0,0,30,9
0,1,0,0,675000.0,0,1,3,1,1,0,0,0,10,1.0,0,45,4
1,0,0,0,270000.0,0,4,1,1,1,0,0,0,8,2.0,0,46,25
1,1,0,0,202500.0,4,3,1,4,1,1,1,0,8,2.0,0,40,2
0,1,0,0,202500.0,4,1,1,1,1,0,0,0,17,2.0,0,37,3
0,0,0,0,121500.0,1,4,1,1,1,0,1,0,17,2.0,0,56,0
0,1,0,0,135000.0,4,4,1,1,1,1,1,0,10,2.0,0,56,20
0,0,0,0,112500.0,4,4,2,1,1,1,1,0,17,1.0,0,37,0
0,0,0,0,157500.0,0,1,0,1,1,1,1,0,0,2.0,0,27,0
1,0,0,0,247500.0,4,4,3,1,1,0,0,0,8,1.0,0,22,0
0,1,0,0,180000.0,1,4,4,1,1,0,1,0,17,1.0,0,55,0
0,0,0,0,81000.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
1,0,0,0,47250.0,1,1,1,1,1,0,0,0,17,2.0,0,57,0
0,0,0,0,67500.0,2,4,1,0,1,0,0,0,6,2.0,0,49,20
0,1,1,0,90000.0,1,4,4,1,1,0,0,0,17,1.0,0,62,0
0,1,1,0,270000.0,1,4,1,1,1,0,1,0,17,2.0,0,51,0
1,1,1,0,225000.0,4,1,1,1,1,0,0,0,16,2.0,0,62,2
1,0,0,1,270000.0,1,4,1,1,1,0,0,0,17,3.0,0,52,0
0,1,1,0,270000.0,1,4,1,1,1,0,0,0,17,2.0,0,47,0
0,0,1,1,166500.0,0,1,1,1,1,0,0,0,14,3.0,0,25,2
0,0,1,1,112500.0,4,4,1,1,1,1,1,0,17,3.0,0,30,0
0,0,1,0,351000.0,2,4,3,1,1,0,0,0,11,1.0,0,47,11
0,1,1,0,157500.0,0,4,3,1,1,0,0,0,14,1.0,0,51,0
0,0,1,0,90000.0,4,4,1,1,1,1,0,0,17,2.0,0,54,8
0,0,0,0,61875.0,1,4,1,1,1,0,0,0,17,2.0,0,59,0
0,0,0,0,292500.0,4,4,2,2,1,0,0,0,10,1.0,0,28,8
0,0,1,2,54000.0,1,1,1,1,1,0,0,0,17,4.0,0,60,0
0,0,1,0,90000.0,1,1,1,1,1,0,0,0,17,2.0,0,59,0
0,0,1,0,112500.0,1,4,3,1,1,0,1,0,17,1.0,0,55,0
1,0,1,1,157500.0,4,4,1,3,1,0,0,0,10,3.0,0,31,9
0,0,1,2,112500.0,4,4,0,1,1,0,0,0,14,4.0,0,37,6
1,0,1,0,229500.0,4,4,3,1,1,1,1,0,4,1.0,0,45,3
0,0,0,0,135000.0,4,3,1,4,1,0,0,0,8,2.0,0,52,0
1,1,0,2,135000.0,4,4,1,5,1,0,0,0,17,4.0,0,45,1
1,1,1,0,450000.0,4,4,1,1,1,1,0,0,17,2.0,0,60,11
1,1,1,2,292500.0,4,4,1,1,1,1,0,0,8,4.0,0,24,2
0,0,0,1,225000.0,4,4,1,1,1,0,0,0,0,3.0,0,30,8
0,1,1,1,355500.0,0,4,1,1,1,0,0,0,3,3.0,0,41,0
1,1,1,2,270000.0,4,4,0,1,1,1,1,0,4,4.0,0,43,0
0,0,1,1,112500.0,4,4,2,1,1,0,1,0,8,2.0,0,49,25
0,0,1,0,184500.0,1,4,0,1,1,0,0,0,17,2.0,0,56,0
0,1,1,2,144000.0,4,4,1,1,1,1,1,0,17,4.0,0,30,8
0,0,1,1,391500.0,4,1,1,1,1,0,0,0,17,3.0,0,38,8
1,0,1,0,157500.0,0,1,3,1,1,0,0,1,9,1.0,0,27,0
1,0,1,1,157500.0,0,4,1,1,1,0,1,1,8,3.0,0,29,6
0,0,0,1,157500.0,4,4,0,5,1,0,0,0,14,3.0,0,32,10
0,0,1,0,153000.0,1,4,3,1,1,0,0,1,17,1.0,0,60,0
0,0,1,1,90000.0,4,4,0,1,1,0,0,0,2,3.0,0,31,3
1,0,1,0,135000.0,0,4,1,1,1,0,0,1,4,2.0,0,54,13
0,0,1,0,157500.0,4,4,1,1,1,0,0,0,2,2.0,0,54,3
0,0,0,0,157500.0,0,1,3,4,1,0,0,0,17,1.0,0,32,3
0,0,1,2,117000.0,4,4,1,1,1,0,0,0,17,4.0,0,27,1
0,0,1,0,135000.0,4,4,1,1,1,0,0,0,8,2.0,0,55,4
1,1,1,1,270000.0,0,4,1,1,1,0,1,0,3,3.0,0,34,10
1,0,0,0,135000.0,4,4,1,1,1,0,1,0,8,2.0,0,57,3
1,1,1,0,103500.0,1,4,1,1,1,0,1,0,17,2.0,0,59,0
0,1,1,0,180000.0,4,2,3,1,1,0,0,0,4,1.0,0,26,4
0,0,0,0,144000.0,4,4,1,1,1,0,1,0,8,2.0,0,43,5
0,0,1,0,247500.0,0,4,0,1,1,0,0,0,14,2.0,0,58,11
1,0,1,0,90000.0,2,4,2,1,1,0,0,0,1,1.0,0,53,2
1,0,1,0,79650.0,1,4,1,1,1,0,1,0,17,2.0,0,44,0
1,1,1,0,184500.0,4,4,1,1,1,0,0,0,4,2.0,0,33,3
0,0,1,2,90000.0,4,4,2,1,1,1,1,0,8,3.0,0,37,12
0,0,0,0,33300.0,1,4,1,3,1,0,0,0,17,2.0,0,53,0
0,0,0,0,135000.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
1,1,1,1,202500.0,0,4,1,1,1,0,1,0,17,3.0,0,27,4
0,0,1,0,180000.0,4,1,1,1,1,0,0,0,14,2.0,0,46,4
0,0,1,2,198000.0,0,2,2,1,1,0,0,0,17,3.0,0,42,7
0,0,1,1,135000.0,4,1,1,1,1,0,0,0,6,3.0,0,37,1
0,1,1,0,225000.0,4,1,1,1,1,0,0,0,14,2.0,0,46,5
0,0,1,0,175500.0,1,4,1,1,1,0,0,0,17,2.0,0,56,0
0,0,1,3,135000.0,4,4,3,2,1,0,1,0,17,4.0,0,37,12
0,1,1,0,112500.0,4,4,4,1,1,0,0,0,1,1.0,0,58,2
0,0,1,0,202500.0,4,4,1,1,1,0,0,0,11,2.0,0,45,4
0,1,1,0,292500.0,0,1,1,1,1,0,0,0,14,2.0,0,50,9
0,0,1,0,135000.0,1,3,1,1,1,0,1,0,17,2.0,0,53,0
0,0,1,1,315000.0,4,4,1,1,1,0,0,0,6,3.0,0,46,2
1,1,1,0,135000.0,4,4,0,4,1,0,0,0,4,2.0,0,30,2
1,0,1,1,135000.0,4,4,1,1,1,1,0,0,8,3.0,0,28,3
1,1,1,1,135000.0,4,4,1,1,1,0,0,0,8,3.0,0,44,13
0,0,1,0,180000.0,1,2,3,1,1,0,1,0,17,1.0,0,53,0
0,0,1,0,144000.0,4,1,3,1,1,0,0,0,17,1.0,0,36,13
1,0,1,0,450000.0,0,1,1,1,1,0,1,0,8,2.0,0,51,9
0,0,1,1,112500.0,0,4,0,1,1,0,1,0,14,3.0,0,40,3
0,0,1,0,90000.0,1,4,2,1,1,0,0,0,17,1.0,0,68,0
0,0,1,0,121500.0,4,4,4,1,1,1,1,0,17,1.0,0,47,6
0,1,1,0,112500.0,4,4,1,1,1,1,1,0,0,2.0,0,40,2
1,1,1,0,157500.0,4,4,1,1,1,0,0,0,17,2.0,0,51,5
0,1,1,3,225000.0,0,4,1,1,1,0,0,0,14,5.0,0,38,6
1,1,1,1,292500.0,0,1,1,1,1,1,1,1,3,3.0,0,28,2
0,0,1,0,202500.0,4,1,1,1,1,1,1,0,0,2.0,0,35,2
0,0,1,0,126000.0,2,1,1,1,1,0,0,0,3,2.0,0,51,20
1,0,1,0,180000.0,0,4,1,1,1,1,0,0,17,2.0,0,35,1
0,1,1,1,63000.0,4,4,0,1,1,1,1,0,14,3.0,0,37,3
0,1,1,1,135000.0,0,1,0,1,1,0,1,0,0,3.0,0,30,0
0,0,1,2,54000.0,0,1,1,1,1,1,1,0,14,4.0,0,35,0
1,1,1,1,225000.0,4,4,1,1,1,1,1,1,14,3.0,0,27,3
0,0,1,0,67500.0,4,4,1,1,1,0,0,0,11,2.0,0,54,15
1,0,1,0,157500.0,4,4,1,1,1,0,0,0,8,2.0,0,34,7
0,0,1,0,157500.0,0,4,4,1,1,0,0,0,3,1.0,0,46,4
0,0,1,0,135000.0,4,4,1,1,1,0,1,0,11,2.0,0,66,8
1,1,1,1,315000.0,1,4,1,1,1,0,0,0,17,3.0,0,68,0
0,0,1,3,135000.0,0,4,1,1,1,0,0,0,14,5.0,0,35,2
1,0,1,1,81000.0,4,4,1,1,1,0,1,0,8,3.0,0,43,10
0,0,1,0,292500.0,1,4,0,1,1,0,1,0,17,2.0,0,56,0
0,1,0,0,225000.0,0,1,1,5,1,0,0,0,0,2.0,0,32,0
1,0,1,0,90000.0,4,4,3,1,1,1,1,0,4,1.0,0,28,0
0,0,1,2,202500.0,2,4,1,0,1,0,0,0,6,4.0,0,38,4
1,0,1,2,135000.0,0,4,1,1,1,1,1,0,8,4.0,0,34,0
1,1,1,0,112500.0,4,4,3,1,1,1,0,0,8,1.0,0,24,0
0,0,1,2,180000.0,4,4,1,1,1,1,0,0,3,4.0,0,36,18
0,0,1,0,157500.0,4,4,2,1,1,0,0,0,14,1.0,0,50,4
1,1,1,1,225000.0,0,4,1,1,1,0,0,0,10,3.0,0,30,2
1,1,0,0,220500.0,4,4,1,1,1,0,1,0,8,2.0,0,62,10
0,0,0,0,45000.0,1,4,1,1,1,0,1,0,17,2.0,0,53,0
0,1,1,0,126000.0,4,3,1,5,1,0,1,0,3,2.0,0,32,0
0,0,1,0,112500.0,2,4,1,1,1,0,0,1,11,2.0,0,47,10
0,0,1,0,180000.0,0,4,1,1,1,0,1,0,17,2.0,0,28,6
1,0,1,0,157500.0,4,4,1,1,1,0,0,0,8,2.0,0,30,4
0,0,1,1,157500.0,2,4,3,1,1,0,0,0,18,2.0,0,34,3
0,1,1,0,67500.0,2,1,0,1,1,0,0,0,3,2.0,0,32,1
0,0,1,2,112500.0,4,4,1,1,1,1,0,0,14,4.0,0,40,3
1,1,1,1,225000.0,4,1,3,1,1,0,0,0,8,2.0,0,28,0
0,0,1,2,157500.0,4,4,1,1,1,0,1,0,14,4.0,0,30,2
0,0,1,0,144000.0,2,1,3,1,1,0,0,0,17,1.0,0,35,2
1,1,0,0,162000.0,4,4,1,1,1,0,0,0,4,2.0,0,42,0
0,0,1,0,216000.0,1,4,1,1,1,0,0,0,17,2.0,0,63,0
0,0,1,0,135000.0,0,2,3,1,1,1,0,0,8,1.0,0,30,1
0,0,0,1,225000.0,0,4,0,1,1,0,0,0,3,3.0,0,40,9
0,1,1,0,225000.0,4,1,1,1,1,1,1,0,0,2.0,0,44,8
1,0,1,0,112500.0,0,1,1,1,1,0,0,0,16,2.0,1,55,1
0,1,1,0,112500.0,4,1,1,1,1,0,1,0,3,2.0,0,39,1
0,1,1,0,112500.0,2,4,1,1,1,0,0,0,2,2.0,0,41,2
0,0,1,0,387000.0,0,4,1,1,1,0,0,0,14,2.0,0,55,13
0,0,1,0,157500.0,1,4,1,1,1,0,0,0,17,2.0,0,53,0
0,0,0,0,126000.0,4,4,1,2,1,0,0,0,17,2.0,0,42,12
0,0,1,0,162000.0,0,3,1,1,1,0,0,0,17,2.0,0,28,8
0,0,1,0,225000.0,1,4,1,1,1,0,1,0,17,2.0,0,61,0
0,0,1,0,130500.0,4,4,3,1,1,1,0,0,17,1.0,0,57,5
0,0,1,0,121500.0,4,4,1,1,1,0,0,0,17,2.0,0,27,0
1,1,0,2,234000.0,2,4,1,1,1,0,1,0,8,4.0,0,28,8
0,0,1,0,67500.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
1,0,1,0,315000.0,4,1,1,1,1,1,0,0,8,2.0,0,38,5
0,1,0,2,225000.0,4,4,0,1,1,0,0,0,17,4.0,0,35,5
1,1,1,1,135000.0,4,1,1,1,1,0,0,0,17,3.0,0,44,20
0,0,1,1,225000.0,4,4,1,5,1,0,0,0,1,3.0,0,27,0
0,0,1,0,225000.0,4,4,2,1,1,0,0,0,8,1.0,0,46,0
1,1,1,0,180000.0,4,4,1,5,1,0,0,0,17,2.0,0,39,4
1,1,1,0,162000.0,4,4,1,1,1,0,0,0,8,2.0,0,36,0
0,0,1,3,37800.0,1,4,1,1,1,0,0,0,17,5.0,0,35,0
0,0,1,0,180000.0,4,4,1,1,1,0,0,0,15,2.0,0,54,21
0,1,0,0,60750.0,1,4,4,1,1,0,0,0,17,1.0,0,50,0
0,0,0,2,121500.0,4,4,1,5,1,0,0,0,11,4.0,0,27,1
0,0,1,0,135000.0,2,1,3,2,1,0,0,0,3,1.0,0,29,5
1,1,1,2,225000.0,4,4,1,1,1,0,0,0,8,4.0,0,28,9
0,1,1,0,202500.0,4,1,3,1,1,1,0,0,8,1.0,0,49,4
0,0,1,1,112500.0,4,4,0,1,1,0,0,0,8,3.0,0,27,3
0,0,1,1,252000.0,2,1,1,1,1,0,0,0,3,3.0,0,33,10
0,1,0,0,202500.0,4,4,1,1,1,0,1,0,11,2.0,0,40,22
0,1,1,1,157500.0,0,1,1,1,1,0,0,0,17,3.0,0,47,0
0,1,1,0,99000.0,1,4,1,1,1,0,0,0,17,2.0,0,57,0
1,1,1,0,225000.0,4,4,2,1,1,0,0,0,4,1.0,0,37,4
1,1,1,5,202500.0,4,4,1,0,1,0,0,0,10,7.0,0,31,7
0,0,1,0,225000.0,4,4,1,1,1,0,0,0,1,2.0,0,56,1
1,0,1,0,180000.0,4,4,3,1,1,0,1,0,8,1.0,0,37,2
0,0,1,0,135000.0,0,1,3,1,1,0,0,0,14,1.0,0,31,3
0,0,1,0,180000.0,1,4,4,1,1,0,0,0,17,1.0,0,39,0
0,0,1,0,180000.0,4,1,1,1,1,1,0,0,3,2.0,0,38,19
0,0,1,0,121500.0,2,1,1,1,1,0,0,0,15,2.0,0,25,6
0,0,1,1,337500.0,0,4,1,1,1,0,0,0,14,3.0,0,40,4
0,0,1,1,140850.0,0,4,1,1,1,0,0,0,14,3.0,0,29,0
0,0,1,0,202500.0,0,1,3,1,1,0,0,1,17,1.0,0,26,0
0,1,1,0,225000.0,4,4,1,1,1,0,1,0,6,2.0,0,48,4
0,1,1,0,180000.0,4,4,1,1,1,0,0,0,11,2.0,0,32,2
0,0,1,0,112500.0,4,4,1,1,1,1,1,0,18,2.0,0,35,6
1,1,1,2,265500.0,4,1,1,1,1,0,0,0,8,4.0,0,31,5
0,1,1,1,126000.0,4,4,0,1,1,1,0,0,14,3.0,0,36,2
0,0,1,0,126000.0,0,4,2,1,1,1,1,0,14,1.0,0,50,10
1,0,1,0,135000.0,0,4,1,5,1,0,0,0,2,2.0,0,24,1
0,0,1,0,157500.0,4,4,1,1,1,0,0,0,17,2.0,0,52,8
1,1,0,0,270000.0,0,4,1,1,1,0,0,0,4,2.0,0,44,8
0,1,1,0,112500.0,4,4,2,1,1,0,0,0,14,1.0,0,46,3
1,0,1,0,90000.0,4,4,3,1,1,0,0,0,9,1.0,0,41,1
1,1,1,0,225000.0,4,4,3,5,1,0,1,0,4,1.0,0,42,8
0,0,1,0,112500.0,4,4,0,1,1,0,0,0,14,2.0,0,43,5
0,0,1,1,157500.0,4,2,3,5,1,0,0,0,3,2.0,0,31,1
1,1,1,0,220500.0,1,4,1,1,1,0,0,0,17,2.0,0,63,0
1,1,1,0,180000.0,4,4,1,1,1,1,1,1,4,2.0,0,52,4
1,1,1,0,195750.0,4,4,1,1,1,1,1,0,8,2.0,1,51,2
1,1,1,0,195750.0,4,4,1,1,1,1,1,0,8,2.0,0,51,2
1,0,0,0,180000.0,4,4,3,3,1,0,1,0,8,1.0,0,45,2
0,0,1,1,112500.0,4,4,1,1,1,0,0,0,8,3.0,0,41,0
1,1,1,0,360000.0,4,4,1,1,1,0,0,0,4,2.0,0,39,10
0,0,1,0,270000.0,0,4,1,1,1,0,0,0,13,2.0,0,46,3
0,1,1,1,225000.0,0,1,1,1,1,0,0,0,8,3.0,0,30,3
0,1,1,0,99000.0,1,1,3,1,1,0,1,0,17,1.0,0,50,0
0,0,1,0,216000.0,0,4,1,1,1,0,0,0,8,2.0,0,48,21
0,1,0,0,56250.0,1,4,1,1,1,0,1,0,17,2.0,1,65,0
0,1,0,0,56250.0,1,4,1,1,1,0,1,0,17,2.0,0,65,0
0,1,1,1,184500.0,0,4,1,1,1,0,0,0,10,3.0,0,43,3
0,0,1,0,292500.0,4,1,1,1,1,0,1,0,0,2.0,0,37,3
1,1,0,0,225000.0,4,2,0,1,1,0,0,0,16,2.0,0,29,1
0,0,1,0,180000.0,4,1,1,1,1,0,1,0,14,2.0,0,43,7
